id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
27028,0,3/23/11,Government Of Tanzania,414,RWE,38.21005579,-4.80478242,Kwaboniface,0,Pangani,Kiwanjani,Tanga,4,2,Korogwe,Mazinde,350,TRUE,GeoData Consultants Ltd,VWC,Mazinde water supply,FALSE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
55838,0,4/9/11,,0,,33.83202879,-9.29468981,Njisi,0,Lake Nyasa,Njisi,Mbeya,12,4,Rungwe,Lupata,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
71800,0,7/30/11,Cocen,0,DWE,30.83887833,-1.24137094,Aharugaga,0,Lake Victoria,Ryabigaga,Kagera,18,1,Karagwe,Kamuli,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,improved spring,improved spring,functional
42774,200,3/26/13,Adra,1243,ADRA /Government,37.88474506,-4.39195666,Sda Church,0,Pangani,Mng'Ende,Kilimanjaro,3,3,Same,Suji,100,TRUE,GeoData Consultants Ltd,Water authority,Kiumba water supply,TRUE,2011,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
15048,0,3/4/13,Government Of Tanzania,1191,RWE,37.30151368,-3.25258208,Kwa Mwacha,0,Pangani,Kola,Kilimanjaro,3,4,Moshi Rural,Kibosho Kati,1,FALSE,GeoData Consultants Ltd,VWC,Otaruni water supply,TRUE,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
162,0,8/18/11,Dwe/norad,1507,DWE,31.94255806,-8.63830023,Zahanati,0,Lake Rukwa,Mnokola,Rukwa,15,2,Sumbawanga Rural,Laela,200,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1985,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
1073,0,4/3/11,Government Of Tanzania,0,Centr,35.86778812,-5.17305291,Kituo Cha Juu,0,Internal,Go Down,Dodoma,1,1,Kondoa,Paranga,0,TRUE,GeoData Consultants Ltd,VWC,Tuta,FALSE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
12089,0,3/25/13,Wfp/tnt,1905,Active MKM,35.5058904,-2.37490497,Shuleni,0,Lake Victoria,Arashi,Arusha,2,5,Ngorongoro,Arash,400,TRUE,GeoData Consultants Ltd,Parastatal,,FALSE,2011,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
12538,750,2/18/13,Anglican Church,1288,DWE,30.15535443,-4.48586006,Anglican Church,0,Lake Tanganyika,Runyogoza,Kigoma,16,2,Kasulu,Kigondo,453,TRUE,GeoData Consultants Ltd,Water authority,Chovora,TRUE,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
31636,0,11/8/12,Rwssp,0,GEOTAN,34.32449666,-3.15069849,Muarobaini,0,Internal,Magungu,Shinyanga,17,6,Meatu,Mwandoya,0,TRUE,GeoData Consultants Ltd,WUG,None,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
33153,550,9/2/13,Danida,508,DANIDA,34.64623408,-11.06784472,Kwa Mzee Kalongilongi,0,Lake Nyasa,Yungu,Ruvuma,10,3,Mbinga,Liuli,96,TRUE,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
549,0,10/26/12,Hsw,1381,HSW,33.90353632,-1.78254919,Mabingobingo,0,Lake Victoria,Kukizungu,Mara,20,3,Musoma Rural,Kukirango,250,,GeoData Consultants Ltd,VWC,,TRUE,1990,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
19015,5,12/3/13,Germany Republi,1062,CES,37.19990881,-3.2962048,Kwa Ashrafu Lema,0,Pangani,Majengo,Kilimanjaro,3,5,Hai,Masama Mashariki,100,TRUE,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
4392,50,1/23/13,Dfid,1586,WATER AID,34.7803486,-4.91779512,Muingia,0,Internal,Iyangi,Singida,13,4,Singida Urban,Unyamikumbi,59,TRUE,GeoData Consultants Ltd,WUG,,TRUE,2003,nira/tanira,nira/tanira,handpump,wug,user-group,pay per bucket,per bucket,salty,salty,dry,dry,shallow well,shallow well,groundwater,other,other,functional needs repair
29192,0,3/2/11,Government Of Tanzania,318,DWE,36.01107899,-9.08712999,Kwa Kusemsema,0,Rufiji,Ihowanja Kati,Morogoro,5,4,Ulanga,Kilosa Mpepo,1,TRUE,GeoData Consultants Ltd,VWC,Ihowanja,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
63271,0,4/15/11,Government Of Tanzania,0,Government,33.03988587,-8.57262852,Adrew Chambo,0,Lake Rukwa,Miembeni,Mbeya,12,1,Chunya,Mbuyuni,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
54980,0,10/10/12,Rural Water Supply And Sanitat,0,DWE,32.07237848,-3.6110253,Ikalanga,0,Lake Tanganyika,Ikalanga Centre,Shinyanga,17,5,Bukombe,Bukombe,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
30026,0,2/27/13,Lench Taramai,1196,LENCH,37.26634902,-5.38873924,Weltinka,0,Pangani,Nanyoi,Manyara,21,5,Kiteto,Kijungu,1,TRUE,GeoData Consultants Ltd,VWC,LENCH,TRUE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,functional needs repair
63769,100,2/1/13,Private,-20,Artisan,39.25755702,-8.50027686,Kwakinyaga 2,0,Ruvuma / Southern Coast,Njia Nne,Lindi,80,13,Kilwa,Tingi,380,FALSE,GeoData Consultants Ltd,,,TRUE,2011,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
11198,0,2/2/13,Fin Water,327,FIN WATER,38.69468973,-10.91123407,Minazini,0,Ruvuma / Southern Coast,Bombani,Mtwara,90,63,Nanyumbu,Maratani,46,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1985,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
56074,0,8/11/11,Hesawa,0,Hesawa,0,-2.00E-08,Mahakamani,0,Lake Tanganyika,Balazani,Mwanza,19,6,Geita,Mwingiro,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
46656,0,3/30/13,Ncaa,1834,NCAA,35.27026171,-3.21706505,Shuleni,0,Internal,Madukani,Arusha,2,5,Ngorongoro,Endulen,620,,GeoData Consultants Ltd,VWC,Orumekeke water scheme,TRUE,1974,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
27049,0,3/4/13,Government Of Tanzania,1776,DWE,36.69833806,-3.29563219,Olumeli,0,Pangani,Olumeli,Arusha,2,2,Arusha Rural,Ilkiding'a,200,TRUE,GeoData Consultants Ltd,VWC,Timbolo sambasha TPRI pipe line,TRUE,1990,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
56939,0,3/16/11,Plan Int,267,Hydrotec,36.68409099,-8.10216088,Kwamatewele,0,Rufiji,Maendeleo,Morogoro,5,3,Kilombero,Kibaoni,500,TRUE,GeoData Consultants Ltd,,,TRUE,2002,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
5644,0,1/4/13,Government Of Tanzania,1522,DWE,36.64721166,-3.33067803,Kwa Lobiiki,0,Pangani,Leparumet,Arusha,2,2,Arusha Rural,Murieti,150,TRUE,GeoData Consultants Ltd,VWC,Saitero olosaita pipe line,TRUE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
24302,0,7/30/11,Kkkt_makwale,0,KKKT _ Konde and DWE,33.94463396,-9.4685113,Kwa Benard Mwansasu,0,Lake Nyasa,Sebe 2,Mbeya,12,3,Kyela,Makwale,0,TRUE,GeoData Consultants Ltd,VWC,Makwale water supplied sche,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
33084,0,2/22/13,Government Of Tanzania,988,DWE,37.37568179,-3.30978433,Kwa Leonard Kisanga,0,Pangani,Masanga,Kilimanjaro,3,4,Moshi Rural,Mbokomu,1,FALSE,GeoData Consultants Ltd,VWC,Mbokomu east,FALSE,1963,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,spring,spring,groundwater,other,other,non functional
59428,50,2/20/11,Plan Int,102,DWE,38.68470604,-7.43493043,Ccm,0,Rufiji,Kisangire,Pwani,60,33,Kisarawe,Marui,200,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1999,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
73962,0,6/3/13,Unicef,853,Government,34.91690142,-10.54960592,Kwa Mzee Miringa,0,Lake Nyasa,Senta 'A',Ruvuma,10,3,Mbinga,Ruanda,96,TRUE,GeoData Consultants Ltd,VWC,Government,TRUE,1994,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
26797,250,1/29/13,Government Of Tanzania,1119,Government,29.97218364,-4.83554142,Kwa Hermas,0,Lake Tanganyika,Murusunu,Kigoma,16,2,Kigoma Rural,Matendo,471,TRUE,GeoData Consultants Ltd,Water authority,Kasangezi,TRUE,1976,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
60330,100,3/17/13,0,48,0,39.1086116,-6.94535033,Kwa Zainabu Sultan,0,Wami / Ruvu,Mtaa Wa Zavala,Dar es Salaam,7,2,Ilala,Chanika,90,,GeoData Consultants Ltd,Private operator,,FALSE,2010,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
50388,0,2/3/13,Government Of Tanzania,1273,Government,34.86471972,-10.75670462,Kwa Mzee Melari,0,Lake Nyasa,Mission,Ruvuma,10,3,Mbinga,Matiri,30,,GeoData Consultants Ltd,VWC,Government,TRUE,2005,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
42684,0,8/1/11,Hesawa,0,Hesawa,0,-2.00E-08,Kapagara,0,Lake Victoria,Mwanza,Mwanza,19,6,Geita,Nyang'hwale,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
7064,500,10/4/11,Unicef,1598,DWE,34.61861962,-9.03245446,Kwa James Mlengule,0,Rufiji,Limteni,Iringa,11,4,Njombe,Usuka,75,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
36602,500,3/24/13,Government Of Tanzania,1910,DWE,36.6483883,-3.24638805,Stesheni,0,Pangani,Stesheni,Arusha,2,2,Arusha Rural,Olkokola,150,TRUE,GeoData Consultants Ltd,VWC,Olkokola pipe line,TRUE,1990,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
70730,0,8/5/11,Hesawa,0,DWE,33.53758359,-2.55266531,Kwa Nala,0,Lake Victoria,Inyaja,Mwanza,19,2,Magu,Lubugo,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
48449,0,10/8/12,Rwssp,0,DWE,32.41008446,-4.10720701,Ngelela,0,Lake Tanganyika,Mlimani,Shinyanga,17,3,Kahama,Kisuke,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,functional
21602,0,2/15/13,Dwe,1167,DWE,37.13281775,-4.07758165,Kanisa La Wasabato,0,Pangani,Madukani,Manyara,21,4,Simanjiro,Naberera,200,TRUE,GeoData Consultants Ltd,WUG,Lendanai pipe scheme,TRUE,1996,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
61370,0,2/5/13,Government Of Tanzania,116,DWE,39.12310291,-8.57980641,Tanki La Shule,0,Ruvuma / Southern Coast,Kiumbene,Lindi,80,13,Kilwa,Mingumbi,284,FALSE,GeoData Consultants Ltd,,,FALSE,2004,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
57990,0,2/24/11,Unice,2333,Commu,34.13369604,-9.3228123,none,0,Lake Nyasa,Wang'Ere,Iringa,11,3,Makete,Lupalilo,0,TRUE,GeoData Consultants Ltd,VWC,Ugabwa,FALSE,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
39211,0,10/16/12,Rwssp,0,DWE,32.01657933,-3.98624502,Maendeleo,0,Lake Tanganyika,Nyalwele,Shinyanga,17,3,Kahama,Bulungwa,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49973,0,2/21/11,W.B,27,RDC,39.17881772,-7.7704908,Ruaruke Primary School,0,Rufiji,Ngerezini,Pwani,60,53,Rufiji,Ruaruke,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2005,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
36481,0,2/10/13,Lwi,0,LWI,0,-2.00E-08,Madukani,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Ikungulyabashashi,0,,GeoData Consultants Ltd,WUG,,FALSE,0,india mark ii,india mark ii,handpump,wug,user-group,unknown,unknown,unknown,unknown,unknown,unknown,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
43968,0,4/12/11,,0,,33.84870224,-9.34841656,Dp2(Kwa Mwakijabilo),0,Lake Nyasa,Ntapisi Kati,Mbeya,12,4,Rungwe,Lupata,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
13358,30,3/21/11,District Council,400,Handeni Trunk Main(,38.40969267,-5.48607962,Shule,0,Pangani,Kwenkombati,Tanga,4,6,Handeni,Ndolwa,250,TRUE,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,TRUE,2001,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
5280,0,10/19/12,Rwssp,0,DWE,33.56459862,-3.55677799,Kwa Kombe,0,Internal,Maganzo,Shinyanga,17,8,Kishapu,Songwa,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,other,other,other,wug,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other,functional needs repair
7548,0,3/23/11,Private,403,Local technician,38.20831262,-4.80596715,Kwasige,0,Pangani,Sokoni,Tanga,4,2,Korogwe,Mazinde,100,TRUE,GeoData Consultants Ltd,VWC,Mazinde water supply,FALSE,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
38693,0,2/1/13,Jica,343,JICA,38.64496628,-10.82932878,Juwamaki 2,0,Ruvuma / Southern Coast,Kazamoyo,Mtwara,90,63,Nanyumbu,Mikangaula,130,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2007,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
61575,500,1/18/13,Norad,1004,RWE,29.7470643,-4.74722615,Kwa Lazaro,0,Lake Tanganyika,Mkwanga,Kigoma,16,3,Kigoma Rural,Mahembe,200,TRUE,GeoData Consultants Ltd,VWC,Mkongoro One,TRUE,1982,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
50509,0,7/20/11,Kkkt,0,KKKT,32.84632327,-9.01324361,Mwamundi,0,Lake Rukwa,Hamkaragwa,Mbeya,12,6,Mbozi,Msia,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
15627,200,2/28/11,Unice,358,RWE,37.77086532,-7.08227342,Kwa Bibi Butwa,0,Wami / Ruvu,Mtamba Shule,Morogoro,5,2,Morogoro Rural,Kisemu,230,TRUE,GeoData Consultants Ltd,VWC,Mkom,TRUE,1983,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
60226,0,3/28/13,Government Of Tanzania,1584,DWE,36.64733942,-3.29458643,Kwa Njolai,0,Pangani,Kilimo,Arusha,2,2,Arusha Rural,Oltrumet,200,TRUE,GeoData Consultants Ltd,VWC,Ekenywa pipe scheme,TRUE,1980,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
28167,50,1/15/13,World Bank,1529,CHINA HENAN CONSTUCTION,34.3642364,-4.2584393,Hospitali,0,Internal,Madukani,Singida,13,1,Iramba,Kiomboi,256,TRUE,GeoData Consultants Ltd,Parastatal,RWSSP,TRUE,2008,submersible,submersible,submersible,parastatal,parastatal,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
23803,0,10/27/12,Water Aid /sema,0,Water Aid /sema,32.21174827,-4.88686188,Mtakuja,0,Lake Tanganyika,Mtakuja,Tabora,14,4,Urambo,Songambele,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
20008,0,3/9/11,Government Of Tanzania,0,Gove,35.58548208,-6.43950328,Magawa,0,Internal,Zambia,Dodoma,1,6,Bahi,Mtitaa,0,TRUE,GeoData Consultants Ltd,VWC,Mtit,TRUE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
53910,0,10/26/12,Halmashauri Ya Wilaya Sikonge,0,Halmashauri ya wilaya sikonge,32.9352266,-5.69946501,Kwa Mapetele,0,Lake Tanganyika,Makutano,Tabora,14,5,Sikonge,Kipanga,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa sikonge,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
9718,10,3/16/11,Government Of Tanzania,174,Ce,38.3651164,-6.636669,Marunda,0,Wami / Ruvu,Kudipera,Pwani,6,1,Bagamoyo,Chalinze,50,TRUE,GeoData Consultants Ltd,VWC,Mindutulieni,TRUE,1972,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
28807,5,11/3/13,Germany Republi,1137,CES,37.25099657,-3.26979923,Kwa Augustne Mlai,0,Pangani,Sereni,Kilimanjaro,3,5,Hai,Machame Mashariki,120,TRUE,GeoData Consultants Ltd,Water Board,Lyamungo-Umbwe water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
60543,0,7/6/11,,0,,33.62682474,-9.21617892,Kwa Mh Mwandosya,0,Lake Nyasa,Kiangala,Mbeya,12,4,Rungwe,Kyimo,0,TRUE,GeoData Consultants Ltd,VWC,M,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
18127,0,7/23/11,,0,,33.54303095,-9.16319144,Kwa Mzee Makosi,0,Lake Nyasa,Kibumbe,Mbeya,12,4,Rungwe,Kiwira,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
68633,0,3/11/11,Government Of Tanzania,0,Gove,35.42928533,-6.31967351,Isaya,0,Internal,Mji Mw,Dodoma,1,6,Bahi,Chipanga,0,TRUE,GeoData Consultants Ltd,VWC,Chig,TRUE,0,windmill,wind-powered,wind-powered,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
989,0,2/23/13,Mzee Don,1643,Kaembe,35.54054678,-4.19252689,Kwa Ilonga,0,Internal,Bacho B,Manyara,21,1,Babati,Dareda,240,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2012,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
30073,0,1/22/13,Tcrs,1388,TCRS,30.61696731,-5.7538164,Dcc,0,Lake Tanganyika,Barabara 2,Rukwa,15,1,Mpanda,Mishamo,270,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,1985,other,other,other,water authority,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
10053,0,3/20/13,World Vision/ Kkkt,1308,Community,36.79357799,-3.36228004,Chama Cha Msingi,0,Pangani,Mavinuni,Arusha,2,7,Meru,Singisi,380,TRUE,GeoData Consultants Ltd,VWC,Seela Sing'isi gravity water supply,TRUE,1998,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
34493,0,2/22/13,Government Of Tanzania,0,RWE,33.53649518,-2.9551779,Kwa Kandola,0,Lake Victoria,Mwamasangu,Shinyanga,17,2,Maswa,Nyabubinza,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,non functional
13726,500,3/27/11,Unicef,1469,DWE,34.71594721,-8.8602223,Kanisani,0,Rufiji,Ujindile Kati,Iringa,11,4,Njombe,Ilembula,360,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
49121,0,1/26/13,Rudep,1068,Distri,30.74924601,-6.4881051,Reginald Hola,0,Lake Rukwa,Sibwesa Mashariki,Rukwa,15,1,Mpanda,Katuma,1000,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1994,other,other,other,vwc,user-group,never pay,never pay,coloured,colored,dry,dry,hand dtw,borehole,groundwater,other,other,non functional
28288,20,2/5/13,Mission,1355,Mission,34.37609423,-5.76745171,Kwa Mingaa,0,Internal,Doroto,Singida,13,3,Manyoni,Itigi,1000,TRUE,GeoData Consultants Ltd,VWC,Doroto water supply,FALSE,1978,windmill,wind-powered,wind-powered,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
62839,20,2/26/13,Muwsa,718,MUWSA,37.39608191,-3.45710759,Kwa Kimario,0,Pangani,Miembeni Street,Kilimanjaro,3,6,Moshi Rural,Arusha Chini,9,TRUE,GeoData Consultants Ltd,Water authority,Shirimatunda water Supply,TRUE,1998,gravity,gravity,gravity,water authority,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
44381,0,10/27/12,Rural Water Supply And Sanitat,0,DWE,32.14085683,-3.29086026,Shule Ya Msingi Kakola,0,Lake Tanganyika,Kakola,Shinyanga,17,5,Bukombe,Ilolangulu,0,TRUE,GeoData Consultants Ltd,Parastatal,,TRUE,0,nira/tanira,nira/tanira,handpump,parastatal,parastatal,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
32975,0,1/23/13,Hesawa,1179,DWE,33.45016828,-2.06575059,Kwa Lawi,0,Lake Victoria,Kwitua,Mara,20,4,Bunda,Nyamhula,1000,FALSE,GeoData Consultants Ltd,WUG,,FALSE,1996,other,other,other,wug,user-group,unknown,unknown,salty,salty,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
60941,0,7/18/11,Hesawa,0,DWE,0,-2.00E-08,Bank,0,Lake Victoria,Nyanza,Mwanza,19,6,Geita,Kalangalala,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
